"201;""deepjanus_roads/road_deepjanus_489_a.json.interactive_plot.json"";""3"";""tag-for-sector-0=[smoothness[2]",complexity[2],"orientation[1]];"""
"202;""deepjanus_roads/seed_deepjanus_477.json.interactive_plot.json"";""4"";""tag-for-sector-0=[smoothness[4]",complexity[3],"orientation[2]];"""
"203;""deepjanus_roads/road_deepjanus_19_b.json.interactive_plot.json"";""3"";""tag-for-sector-0=[smoothness[4]",complexity[1],"orientation[1]];"""
"204;""deepjanus_roads/road_deepjanus_800_b.json.interactive_plot.json"";""1"";""tag-for-sector-0=[smoothness[1]",complexity[5],"orientation[3]];"""
"205;""deepjanus_roads/road_deepjanus_305_b.json.interactive_plot.json"";""2"";""tag-for-sector-0=[smoothness[3]",complexity[1],"orientation[1]];"""
"206;""deepjanus_roads/road_deepjanus_974_a.json.interactive_plot.json"";""4"";""tag-for-sector-0=[smoothness[2]",complexity[4],"orientation[4]];"""
"207;""deepjanus_roads/seed_deepjanus_363.json.interactive_plot.json"";""4"";""tag-for-sector-0=[smoothness[2]",complexity[4],"orientation[3]];"""
"208;""deepjanus_roads/seed_deepjanus_188.json.interactive_plot.json"";""2"";""tag-for-sector-0=[smoothness[2]",complexity[3],"orientation[4]];"""
"209;""deepjanus_roads/road_deepjanus_331_b.json.interactive_plot.json"";""2"";""tag-for-sector-0=[smoothness[4]",complexity[3],"orientation[2]];"""
"210;""deepjanus_roads/road_deepjanus_1022_b.json.interactive_plot.json"";""4"";""tag-for-sector-0=[smoothness[2]",complexity[5],"orientation[3]];"""
"211;""deepjanus_roads/road_deepjanus_132_a.json.interactive_plot.json"";""1"";""tag-for-sector-0=[smoothness[3]",complexity[2],"orientation[2]];"""
"212;""deepjanus_roads/seed_deepjanus_163.json.interactive_plot.json"";""4"";""tag-for-sector-0=[smoothness[3]",complexity[3],"orientation[5]];"""
"213;""deepjanus_roads/seed_deepjanus_476.json.interactive_plot.json"";""2"";""tag-for-sector-0=[smoothness[4]",complexity[4],"orientation[1]];"""
"214;""deepjanus_roads/road_deepjanus_1020_a.json.interactive_plot.json"";""2"";""tag-for-sector-0=[smoothness[3]",complexity[3],"orientation[3]];"""
"215;""deepjanus_roads/road_deepjanus_638_a.json.interactive_plot.json"";""4"";""tag-for-sector-0=[smoothness[3]",complexity[3],"orientation[2]];"""
"216;""deepjanus_roads/seed_deepjanus_158.json.interactive_plot.json"";""3"";""tag-for-sector-0=[smoothness[1]",complexity[4],"orientation[4]];"""
"217;""deepjanus_roads/road_deepjanus_59_a.json.interactive_plot.json"";""1"";""tag-for-sector-0=[smoothness[2]",complexity[1],"orientation[1]];"""
"218;""deepjanus_roads/road_deepjanus_233_a.json.interactive_plot.json"";""1"";""tag-for-sector-0=[smoothness[3]",complexity[2],"orientation[2]];"""
"219;""deepjanus_roads/road_deepjanus_723_a.json.interactive_plot.json"";""3"";""tag-for-sector-0=[smoothness[0]",complexity[5],"orientation[3]];"""
"220;""deepjanus_roads/seed_deepjanus_402.json.interactive_plot.json"";""2"";""tag-for-sector-0=[smoothness[5]",complexity[1],"orientation[1]];"""
"221;""deepjanus_roads/road_deepjanus_608_a.json.interactive_plot.json"";""1"";""tag-for-sector-0=[smoothness[4]",complexity[1],"orientation[1]];"""
"222;""deepjanus_roads/road_deepjanus_1019_b.json.interactive_plot.json"";""4"";""tag-for-sector-0=[smoothness[2]",complexity[4],"orientation[3]];"""
"223;""deepjanus_roads/road_deepjanus_1003_a.json.interactive_plot.json"";""1"";""tag-for-sector-0=[smoothness[1]",complexity[4],"orientation[2]];"""
"224;""deepjanus_roads/seed_deepjanus_15.json.interactive_plot.json"";""3"";""tag-for-sector-0=[smoothness[1]",complexity[5],"orientation[3]];"""
"225;""deepjanus_roads/road_deepjanus_229_a.json.interactive_plot.json"";""2"";""tag-for-sector-0=[smoothness[4]",complexity[1],"orientation[1]];"""
